id,TransactID,PIN,EventID,LAID,LID,PTID,UserID,created_at,updated_at
,1952,2844,13,26,,20,1,,
,1953,2845,13,26,,20,1,,
,10411,2845,29,28,,20,1,,
,1954,2846,13,26,,20,1,,
,1955,2847,13,27,,20,1,,
,1956,2848,13,27,,20,1,,
,1957,2849,13,27,,20,1,,
,3270,2849,19,27,,20,1,,
,1960,2850,13,27,,20,1,,
,1959,2851,13,27,,20,1,,
,1961,2852,13,27,,20,1,,
,7409,2852,29,6,,20,1,,
,1962,2853,13,27,,20,1,,
,1963,2854,13,26,,20,1,,
,1964,2855,13,27,,20,1,,
,1965,2856,13,27,,20,1,,
,1966,2857,13,27,,20,1,,
,1967,2858,13,27,,20,1,,
,1968,2859,13,27,,20,1,,
,1969,2860,13,27,,20,1,,
,1970,2861,13,27,,20,1,,
,3275,2861,19,27,,20,1,,
,1971,2862,13,26,,20,1,,
,1975,2863,13,26,,20,1,,
,1976,2864,13,26,,20,1,,
,1977,2865,13,26,,20,1,,
,1978,2866,13,26,,20,1,,
,1979,2867,13,27,,20,1,,
,1980,2868,13,27,,20,1,,
,1981,2869,13,26,,20,1,,
,14411,2869,29,2,,20,1,,
,1982,2870,13,26,,20,1,,
,1983,2871,13,27,,20,1,,
,1984,2872,13,27,,20,1,,
,1985,2873,13,27,,20,1,,
,1986,2874,13,27,,20,1,,
,1987,2875,13,27,,20,1,,
,1988,2876,13,26,,20,1,,
,1989,2877,13,27,,20,1,,
,1990,2878,13,27,,20,1,,
,1991,2879,13,27,,20,1,,
,1992,2880,13,27,,20,1,,
,1993,2881,13,26,,20,1,,
,1994,2882,13,27,,20,1,,
,1996,2883,13,27,,20,1,,
,1997,2884,13,27,,20,1,,
,1998,2885,13,27,,20,1,,
,1999,2886,13,27,,20,1,,
,2000,2887,13,27,,20,1,,
,2001,2888,13,27,,20,1,,
,2002,2889,13,27,,20,1,,
,2003,2890,13,27,,20,1,,
,2004,2891,13,27,,20,1,,
,2005,2892,13,27,,20,1,,
,2006,2893,13,27,,20,1,,
,2007,2894,13,27,,20,1,,
,2008,2895,13,27,,20,1,,
,2009,2896,13,27,,20,1,,
,2010,2897,13,27,,20,1,,
,2011,2898,13,27,,20,1,,
,2013,2899,13,27,,20,1,,
,2015,2900,13,27,,20,1,,
,2016,2901,13,27,,20,1,,
,2012,2902,13,27,,20,1,,
,2017,2903,13,27,,20,1,,
,2018,2904,13,27,,20,1,,
,2020,2905,13,26,,20,1,,
,2021,2906,13,27,,20,1,,
,2022,2907,13,27,,20,1,,
,2023,2908,13,27,,20,1,,
,2024,2909,13,27,,20,1,,
,2025,2910,13,27,,20,1,,
,2026,2911,13,27,,20,1,,
,2027,2912,13,26,,20,1,,
,2028,2913,13,27,,20,1,,
,3276,2913,19,27,,20,1,,
,2029,2914,13,26,,20,1,,
,2030,2915,13,26,,20,1,,
,2031,2916,13,27,,20,1,,
,2032,2917,13,27,,20,1,,
,2033,2918,13,27,,20,1,,
,2034,2919,13,27,,20,1,,
,2035,2920,13,27,,20,1,,
,2036,2921,13,27,,20,1,,
,2037,2922,13,27,,20,1,,
,2038,2923,13,27,,20,1,,
,2039,2924,13,27,,20,1,,
,2040,2925,13,27,,20,1,,
,2041,2926,13,26,,20,1,,
,2042,2927,13,27,,20,1,,
,2043,2928,13,27,,20,1,,
,2044,2929,13,27,,20,1,,
,2045,2930,13,27,,20,1,,
,2046,2931,13,27,,20,1,,
,2047,2932,13,26,,20,1,,
,2048,2933,13,27,,20,1,,
,2049,2934,13,27,,20,1,,
,2050,2935,13,27,,20,1,,
,2051,2936,13,27,,20,1,,
,2053,2937,13,27,,20,1,,
,2055,2938,13,27,,20,1,,
,2056,2939,13,27,,20,1,,
,2057,2940,13,27,,20,1,,
,2059,2941,13,27,,20,1,,
,2060,2942,13,27,,20,1,,
,2061,2943,13,27,,20,1,,
,2062,2944,13,27,,20,1,,
,2063,2945,13,27,,20,1,,
,2064,2946,13,27,,20,1,,
,2065,2947,13,27,,20,1,,
,3388,2947,20,6,5,1,1,,
,2066,2948,13,27,,20,1,,
,2067,2949,13,27,,20,1,,
,2068,2950,13,27,,20,1,,
,3264,2950,19,27,,20,1,,
,2069,2951,13,27,,20,1,,
,2070,2952,13,27,,20,1,,
,2071,2953,13,27,,20,1,,
,2072,2954,13,27,,20,1,,
,2073,2955,13,27,,20,1,,
,2074,2956,13,27,,20,1,,
,2075,2957,13,27,,20,1,,
,2076,2958,13,27,,20,1,,
,2077,2959,13,27,,20,1,,
,2078,2960,13,27,,20,1,,
,2079,2961,13,27,,20,1,,
,2080,2962,13,27,,20,1,,
,2081,2963,13,27,,20,1,,
,2082,2964,13,27,,20,1,,
,2083,2965,13,27,,20,1,,
,2084,2966,13,27,,20,1,,
,2085,2967,13,27,,20,1,,
,3272,2967,19,27,,20,1,,
,2086,2968,13,27,,20,1,,
,2087,2969,13,27,,20,1,,
,2088,2970,13,27,,0,1,,
,2089,2971,13,27,,20,1,,
,2090,2972,13,27,,20,1,,
,2091,2973,13,27,,20,1,,
,2092,2974,13,26,,20,1,,
,2093,2975,13,27,,20,1,,
,2094,2976,13,27,,20,1,,
,2095,2977,13,27,,20,1,,
,2097,2978,13,26,,20,1,,
,2098,2979,13,27,,20,1,,
,2099,2980,13,27,,20,1,,
,2100,2981,13,26,,20,1,,
,2101,2982,13,27,,20,1,,
,2102,2983,13,27,,20,1,,
,3269,2983,19,27,,20,1,,
,2103,2984,13,26,,20,1,,
,2104,2985,13,26,,20,1,,
,2105,2986,13,27,,20,1,,
,2106,2987,13,26,,20,1,,
,2107,2988,13,27,,20,1,,
,2108,2989,13,26,,20,1,,
,2109,2990,13,26,,20,1,,
,2111,2991,13,26,,20,1,,
,2112,2992,13,26,,20,1,,
,2115,2993,13,27,,20,1,,
,3334,2993,20,3,18,1,1,,
,2117,2994,13,27,,20,1,,
,2118,2995,13,27,,20,1,,
,2119,2996,13,27,,20,1,,
,2120,2997,13,27,,20,1,,
,2121,2998,13,27,,20,1,,
,2122,2999,13,27,,20,1,,
,2123,3000,13,27,,20,1,,
,2124,3001,13,27,,20,1,,
,2125,3002,13,27,,20,1,,
,2126,3003,13,26,,20,1,,
,2127,3004,13,27,,20,1,,
,2129,3005,13,27,,20,1,,
,2130,3006,13,26,,20,1,,
,2133,3007,13,27,,20,1,,
,2134,3008,13,27,,20,1,,
,2136,3009,13,27,,20,1,,
,2137,3010,13,27,,20,1,,
,2138,3011,13,27,,20,1,,
,2139,3012,13,27,,20,1,,
,2140,3013,13,27,,20,1,,
,2141,3014,13,27,,20,1,,
,2143,3015,13,27,,20,1,,
,2144,3016,13,27,,20,1,,
,3278,3016,19,27,,20,1,,
,2145,3017,13,27,,20,1,,
,2146,3018,13,27,,20,1,,
,2148,3019,13,26,,20,1,,
,9699,3019,45,0,,20,1,,
,2149,3020,13,27,,20,1,,
,2150,3021,13,27,,20,1,,
,2151,3022,13,27,,20,1,,
,2152,3023,13,27,,20,1,,
,2153,3024,13,27,,20,1,,
,2154,3025,13,27,,20,1,,
,2155,3026,13,27,,20,1,,
,2156,3027,13,27,,20,1,,
,3279,3027,19,26,,20,1,,
,14404,3027,29,2,,20,1,,
,2157,3028,13,27,,20,1,,
,2158,3029,13,27,,20,1,,
,2754,3029,14,5,,1,1,,
,3152,3029,18,5,,1,1,,
,2159,3030,13,27,,20,1,,
,2161,3031,13,27,,20,1,,
,2163,3032,13,27,,20,1,,
,2164,3033,13,27,,20,1,,
,2167,3034,13,27,,20,1,,
,2168,3035,13,27,,20,1,,
,3268,3035,19,27,,20,1,,
,2169,3036,13,27,,20,1,,
,2170,3037,13,26,,20,1,,
,2171,3038,13,27,,20,1,,
,2172,3039,13,27,,20,1,,
,2173,3040,13,26,,20,1,,
,2175,3041,13,26,,20,1,,
,3417,3041,20,3,3,1,1,,
,2176,3042,13,26,,20,1,,
,2178,3043,13,27,,20,1,,
,2180,3044,13,27,,20,1,,
,2181,3045,13,27,,20,1,,
,2182,3046,13,27,,20,1,,
,2184,3047,13,26,,20,1,,
,2185,3048,13,26,,20,1,,
,2937,3048,16,0,,20,1,,
,3280,3048,19,26,,20,1,,
,2186,3049,13,27,,20,1,,
,3266,3049,19,27,,20,1,,
,2188,3050,13,27,,20,1,,
,2189,3051,13,27,,20,1,,
,2190,3052,13,27,,20,1,,
,2192,3053,13,27,,20,1,,
,2193,3054,13,27,,20,1,,
,2194,3055,13,27,,20,1,,
,2196,3056,13,27,,20,1,,
,2197,3057,13,27,,20,1,,
,2198,3058,13,26,,20,1,,
,2199,3059,13,26,,20,1,,
,2940,3059,9,0,,20,1,,
,2200,3060,13,27,,20,1,,
,2201,3061,13,27,,20,1,,
,2202,3062,13,27,,20,1,,
,2205,3063,13,27,,20,1,,
,2206,3064,13,27,,20,1,,
,3290,3064,19,27,,20,1,,
,2207,3065,13,27,,20,1,,
,2208,3066,13,27,,20,1,,
,2209,3067,13,26,,20,1,,
,2210,3068,13,27,,20,1,,
,2211,3069,13,27,,20,1,,
,2212,3070,13,27,,20,1,,
,2213,3071,13,27,,20,1,,
,2214,3072,13,27,,20,1,,
,2215,3073,13,27,,20,1,,
,2216,3074,13,27,,20,1,,
,2217,3075,13,26,,20,1,,
,2218,3076,13,27,,20,1,,
,2219,3077,13,26,,20,1,,
,2220,3078,13,27,,20,1,,
,2221,3079,13,27,,20,1,,
,2222,3080,13,27,,20,1,,
,2223,3081,13,27,,20,1,,
,2224,3082,13,27,,20,1,,
,2225,3083,13,27,,20,1,,
,2226,3084,13,27,,20,1,,
,2227,3085,13,27,,20,1,,
,2228,3086,13,27,,20,1,,
,2229,3087,13,26,,20,1,,
,2230,3088,13,26,,20,1,,
,2231,3089,13,27,,20,1,,
,2233,3090,13,27,,20,1,,
,2234,3091,13,27,,20,1,,
,2235,3092,13,27,,20,1,,
,3274,3092,19,27,,20,1,,
,2236,3093,13,27,,20,1,,
,2237,3094,13,26,,20,1,,
,2238,3095,13,26,,20,1,,
,2239,3096,13,26,,20,1,,
,2240,3097,13,26,,20,1,,
,2241,3098,13,27,,20,1,,
,2242,3099,13,27,,20,1,,
,2244,3100,13,27,,20,1,,
,2245,3101,13,27,,20,1,,
,2247,3102,13,27,,20,1,,
,2248,3103,13,26,,20,1,,
,2249,3104,13,26,,20,1,,
,2250,3105,13,27,,20,1,,
,2251,3106,13,27,,20,1,,
,2253,3107,13,27,,20,1,,
,2256,3108,13,27,,20,1,,
,2257,3109,13,27,,20,1,,
,2259,3110,13,27,,20,1,,
,2260,3111,13,27,,20,1,,
,2261,3112,13,27,,20,1,,
,2262,3113,14,1,,1,1,,
,2663,3114,14,1,,1,1,,
,2667,3115,14,1,,1,1,,
,2677,3116,14,3,9,1,1,,
,3021,3116,17,3,9,1,1,,
,3155,3116,18,3,9,1,1,,
,3354,3116,20,3,9,1,1,,
,2678,3117,14,3,9,1,1,,
,2686,3118,14,3,8,1,1,,
,3214,3118,18,3,8,1,1,,
,2697,3119,14,3,8,1,1,,
,3158,3119,18,3,8,1,1,,
,2701,3120,14,3,11,1,1,,
,3112,3120,18,3,11,1,1,,
,9626,3120,40,0,11,1,1,,
,2702,3121,14,3,13,1,1,,
,3046,3121,17,3,13,1,1,,
,3120,3121,18,3,13,1,1,,
,9606,3121,40,0,13,1,1,,
,14468,3121,36,3,13,20,1,,
,16003,3121,33,3,13,20,1,,
,2705,3122,14,3,13,1,1,,
,3121,3122,18,3,13,1,1,,
,2707,3123,14,3,16,1,1,,
,3037,3123,17,3,16,1,1,,
,3123,3123,18,3,16,1,1,,
,2709,3124,14,3,16,1,1,,
,3431,3124,20,0,16,1,1,,
,2710,3125,14,3,16,1,1,,
,3045,3125,17,3,16,1,1,,
,3125,3125,18,3,16,1,1,,
,3428,3125,20,3,16,1,1,,
,2711,3126,14,3,7,1,1,,
,3053,3126,17,3,7,1,1,,
,3128,3126,18,3,7,1,1,,
,2713,3127,14,3,7,1,1,,
,3055,3127,17,3,7,1,1,,
,3127,3127,18,3,7,1,1,,
,2716,3128,14,3,1,1,1,,
,3051,3128,17,3,1,1,1,,
,3219,3128,18,3,1,1,1,,
,2718,3129,14,3,1,1,1,,
,3050,3129,17,3,1,1,1,,
,3216,3129,18,3,1,1,1,,
,5012,3129,34,6,1,1,1,,
,2722,3130,14,3,19,1,1,,
,2725,3131,14,3,18,1,1,,
,3199,3131,18,3,18,1,1,,
,3339,3131,20,6,18,1,1,,
,2727,3132,14,3,3,1,1,,
,3140,3132,18,3,3,1,1,,
,3414,3132,20,3,3,1,1,,
,2729,3133,14,3,3,1,1,,
,3010,3133,17,3,3,1,1,,
,3138,3133,18,3,3,1,1,,
,3421,3133,20,3,3,1,1,,
,2730,3134,14,3,3,1,1,,
,3009,3134,17,3,3,1,1,,
,3137,3134,18,3,3,1,1,,
,3418,3134,20,3,3,1,1,,
,2752,3135,14,5,,1,1,,
,2756,3136,14,5,,1,1,,
,3163,3136,18,5,,1,1,,
,2758,3137,14,5,,8,1,,
,3228,3137,18,5,,8,1,,
,2768,3138,14,9,,8,1,,
,2771,3139,14,9,,1,1,,
,3203,3139,18,9,,1,1,,
,11413,3139,31,28,,20,1,,
,2775,3140,14,1,,1,1,,
,2510,3141,15,0,,1,1,,
,2511,3142,15,0,,1,1,,
,2921,3142,16,0,,3,1,,
,2795,3143,14,10,,1,1,,
,3186,3143,18,10,,1,1,,
,2796,3144,14,10,,13,1,,
,2799,3145,14,10,,1,1,,
,2800,3146,14,10,,8,1,,
,3189,3146,18,10,,8,1,,
,2804,3147,14,10,,1,1,,
,3190,3147,18,10,,1,1,,
,2806,3148,14,10,,9,1,,
,2815,3149,14,9,,1,1,,
,2819,3150,14,9,,1,1,,
,2820,3151,14,12,,10,1,,
,2822,3152,16,0,,20,1,,
,2823,3153,16,0,,20,1,,
,2826,3154,16,0,,20,1,,
,2827,3155,16,0,,20,1,,
,2829,3156,16,0,,20,1,,
,3347,3156,20,8,9,1,1,,
,2830,3157,16,0,,20,1,,
,14410,3157,29,2,,20,1,,
,2831,3158,16,0,,20,1,,
,2832,3159,16,0,,20,1,,
,2833,3160,16,0,,20,1,,
,2834,3161,16,0,,20,1,,
,2835,3162,16,0,,20,1,,
,2836,3163,16,0,,20,1,,
,2837,3164,16,0,,20,1,,
,2838,3165,16,0,,20,1,,
,2839,3166,16,0,,20,1,,
,2840,3167,16,0,,20,1,,
,2841,3168,16,0,,20,1,,
,2843,3169,16,0,,20,1,,
,2844,3170,16,0,,20,1,,
,8401,3170,29,7,,20,1,,
,2845,3171,16,0,,20,1,,
,7408,3171,29,6,,20,1,,
,2846,3172,16,0,,20,1,,
,2847,3173,16,0,,20,1,,
,2848,3174,16,0,,20,1,,
,2850,3175,16,0,,20,1,,
,2851,3176,16,0,,20,1,,
,2852,3177,16,0,,20,1,,
,2853,3178,16,0,,20,1,,
,2854,3179,16,0,,20,1,,
,14405,3179,29,2,,20,1,,
,2855,3180,16,0,,20,1,,
,2856,3181,16,0,,20,1,,
,2858,3182,16,0,,20,1,,
,2859,3183,16,0,,20,1,,
,2860,3184,16,0,,20,1,,
,2861,3185,16,0,,20,1,,
,2862,3186,16,0,,20,1,,
,2863,3187,16,0,,20,1,,
,2864,3188,16,0,,20,1,,
,2865,3189,16,0,,20,1,,
,2866,3190,16,0,,20,1,,
,2867,3191,16,0,,20,1,,
,2869,3192,16,0,,20,1,,
,2870,3193,16,0,,20,1,,
,2871,3194,16,0,,20,1,,
,2872,3195,16,0,,20,1,,
,2873,3196,16,0,,20,1,,
,2875,3197,16,0,,20,1,,
,2876,3198,16,0,,20,1,,
,2877,3199,16,0,,20,1,,
,2878,3200,16,0,,20,1,,
,14435,3200,32,2,,20,1,,
,2879,3201,16,0,,20,1,,
,2880,3202,16,0,,20,1,,
,2881,3203,16,0,,20,1,,
,14413,3203,31,2,,20,1,,
,2882,3204,16,0,,20,1,,
,2883,3205,16,0,,20,1,,
,2885,3206,16,0,,20,1,,
,2886,3207,16,0,,20,1,,
,2887,3208,16,0,,20,1,,
,2888,3209,16,0,,20,1,,
,2889,3210,16,0,,20,1,,
,2890,3211,16,0,,20,1,,
,2891,3212,9,0,,20,1,,
,2892,3213,16,0,,20,1,,
,2893,3214,16,0,,20,1,,
,2894,3215,16,0,,20,1,,
,2895,3216,16,0,,20,1,,
,2896,3217,16,0,,20,1,,
,2897,3218,16,0,,20,1,,
,2898,3219,16,0,,20,1,,
,2899,3220,16,0,,20,1,,
,2900,3221,16,0,,20,1,,
,2901,3222,16,0,,20,1,,
,2902,3223,16,0,,20,1,,
,2903,3224,16,0,,20,1,,
,5015,3224,34,6,8,1,1,,
,2905,3225,16,0,,20,1,,
,2906,3226,16,0,,20,1,,
,2907,3227,16,0,,20,1,,
,2908,3228,16,0,,20,1,,
,2909,3229,16,0,,20,1,,
,2910,3230,16,0,,20,1,,
,2911,3231,16,0,,20,1,,
,2912,3232,16,0,,20,1,,
,2913,3233,16,0,,20,1,,
,2914,3234,16,0,,20,1,,
,2915,3235,16,0,,20,1,,
,2916,3236,16,0,,20,1,,
,14514,3237,39,0,,1,1,,
,2918,3238,9,0,,20,1,,
,2920,3239,14,0,,20,1,,
,2922,3240,16,0,,20,1,,
,2924,3241,16,0,,20,1,,
,2925,3242,16,0,,20,1,,
,2926,3243,16,0,,20,1,,
,2927,3244,16,0,,20,1,,
,2928,3245,16,0,,20,1,,
,2929,3246,16,0,,20,1,,
,2930,3247,16,0,,20,1,,
,2931,3248,9,0,,20,1,,
,2932,3249,9,0,,20,1,,
,2934,3250,9,0,,20,1,,
,2935,3251,16,0,,20,1,,
,2936,3252,9,0,,20,1,,
,2939,3253,16,0,,20,1,,
,14428,3253,32,2,,20,1,,
,2942,3254,16,0,,20,1,,
,2944,3255,9,0,,20,1,,
,2945,3256,16,0,,20,1,,
,2946,3257,16,0,,20,1,,
,14512,3257,39,0,,1,1,,
,2947,3258,9,0,,20,1,,
,2949,3259,9,0,,20,1,,
,2950,3260,9,0,,20,1,,
,2951,3261,16,0,,20,1,,
,2952,3262,16,0,,20,1,,
,2953,3263,9,0,,20,1,,
,2954,3264,9,0,,20,1,,
,2955,3265,16,0,,20,1,,
,2956,3266,16,0,,20,1,,
,2958,3267,16,0,,20,1,,
,2959,3268,16,0,,20,1,,
,2960,3269,16,0,,20,1,,
,2961,3270,16,0,,20,1,,
,14430,3270,32,2,,20,1,,
,2962,3271,16,0,,20,1,,
,2963,3272,16,0,,20,1,,
,3030,3300,17,11,,1,1,,
,3031,3301,17,11,,1,1,,
,3040,3302,17,3,17,1,1,,
,3041,3401,17,3,17,1,1,,
,3100,3401,18,3,17,1,1,,
,3380,3401,20,3,17,1,1,,
,3111,3402,18,3,4,1,1,,
,3446,3402,20,3,4,1,1,,
,3124,3403,18,3,16,1,1,,
,3433,3403,20,3,16,1,1,,
,3039,3404,17,3,19,1,1,,
,3130,3404,18,3,19,1,1,,
,3131,3405,18,3,19,1,1,,
,3146,3406,18,3,15,1,1,,
,3149,3407,18,3,15,1,1,,
,3164,3408,18,5,,1,1,,
,3165,3409,18,6,,1,1,,
,7405,3409,29,6,,20,1,,
,3166,3410,18,6,,1,1,,
,7411,3410,29,6,,3,1,,
,7419,3410,31,6,,3,1,,
,7425,3410,32,6,,3,1,,
,3167,3411,18,7,,1,1,,
,3168,3412,18,7,,1,1,,
,3169,3413,18,11,,1,1,,
,3170,3414,18,11,,1,1,,
,3033,3415,17,11,,1,1,,
,3171,3415,18,11,,1,1,,
,3175,3416,18,11,,1,1,,
,3179,3417,18,1,,1,1,,
,3188,3418,18,10,,9,1,,
,3193,3419,18,7,,1,1,,
,3194,3420,18,7,,1,1,,
,3195,3421,18,7,,1,1,,
,3026,3422,17,3,10,1,1,,
,3201,3422,18,3,10,1,1,,
,9612,3422,40,0,10,1,1,,
,14506,3422,36,3,10,20,1,,
,3025,3423,17,3,10,1,1,,
,3204,3423,18,3,10,1,1,,
,3207,3424,18,6,,1,1,,
,3209,3425,18,6,,8,1,,
,3211,3426,18,6,,1,1,,
,3212,3427,18,6,,1,1,,
,3220,3428,18,9,,9,1,,
,3222,3429,18,9,,1,1,,
,3241,3430,18,9,,1,1,,
,3243,3431,18,9,,9,1,,
,3358,3431,20,9,9,1,1,,
,11419,3431,31,9,,3,1,,
,3253,3432,18,11,,14,1,,
,3254,3433,18,11,,1,1,,
,3255,3434,18,6,,9,1,,
,3261,3435,18,12,,8,1,,
,3262,3436,18,3,12,1,1,,
,14409,3436,29,2,,20,1,,
,3271,3437,19,27,,20,1,,
,3300,3438,20,10,12,1,1,,
,3302,3439,20,11,12,1,1,,
,3304,3440,20,7,12,1,1,,
,3305,3441,20,6,12,1,1,,
,3306,3442,20,8,12,1,1,,
,3314,3443,20,0,14,8,1,,
,4501,3443,32,5,,4,1,,
,3321,3444,20,8,14,1,1,,
,3324,3445,20,0,14,1,1,,
,3325,3446,20,9,14,1,1,,
,3327,3447,20,9,4,1,1,,
,3330,3448,20,13,4,9,1,,
,3333,3449,20,3,18,1,1,,
,3342,3450,20,9,18,1,1,,
,3343,3451,20,10,18,1,1,,
,3345,3452,20,13,18,1,1,,
,3348,3453,20,7,9,1,1,,
,3351,3454,20,13,9,9,1,,
,3352,3455,20,13,9,9,1,,
,3353,3456,20,10,9,1,1,,
,3359,3457,20,5,9,1,1,,
,3361,3458,20,6,9,1,1,,
,3363,3459,20,11,9,1,1,,
,3464,3460,20,9,19,1,1,,
,3365,3461,20,13,19,9,1,,
,3466,3462,20,0,19,1,1,,
,3467,3463,20,0,17,1,1,,
,3468,3464,20,0,17,1,1,,
,3469,3465,20,9,17,1,1,,
,3371,3466,20,3,17,1,1,,
,3372,3467,20,0,17,1,1,,
,3374,3468,20,3,17,1,1,,
,3375,3469,20,13,17,9,1,,
,3476,3470,20,8,17,1,1,,
,3377,3471,20,5,17,1,1,,
,3381,3472,20,11,17,1,1,,
,3383,3473,20,0,5,1,1,,
,3385,3474,20,8,5,1,1,,
,3384,3475,20,13,5,8,1,,
,3386,3476,20,7,5,1,1,,
,3387,3477,20,10,5,1,1,,
,3390,3478,20,9,5,1,1,,
,3391,3479,20,7,5,1,1,,
,3392,3480,20,9,5,8,1,,
,3393,3481,20,6,5,1,1,,
,3394,3482,20,11,5,1,1,,
,3399,3483,20,7,6,1,1,,
,3401,3484,20,8,6,1,1,,
,3402,3485,20,8,6,1,1,,
,3403,3486,20,5,6,1,1,,
,3405,3487,20,7,6,1,1,,
,3406,3488,20,10,4,1,1,,
,3407,3489,20,6,4,1,1,,
,3409,3490,20,8,6,1,1,,
,3410,3491,20,5,4,1,1,,
,3412,3492,20,0,3,1,1,,
,3411,3493,20,5,3,1,1,,
,3413,3494,20,6,3,1,1,,
,3415,3495,20,0,3,1,1,,
,3419,3496,20,10,3,1,1,,
,3420,3497,20,0,3,1,1,,
,3422,3498,20,8,3,1,1,,
,3423,3499,20,9,3,1,1,,
,3426,3500,20,10,6,1,1,,
,3429,3501,20,0,16,1,1,,
,3434,3502,20,0,16,1,1,,
,3436,3503,20,6,6,1,1,,
,3438,3504,20,6,6,1,1,,
,3441,3505,20,0,4,1,1,,
,3442,3506,20,11,4,1,1,,
,3444,3507,20,7,4,1,1,,
,3445,3508,20,6,4,1,1,,
,3448,3509,20,6,20,1,1,,
,3453,3510,20,5,20,1,1,,
,3454,3511,20,13,20,9,1,,
,3455,3512,20,10,20,1,1,,
,3458,3513,20,0,20,1,1,,
,3477,3514,11,0,,20,1,,
,3515,3515,29,2,,20,1,,
,4000,4000,29,5,,20,1,,
,4021,4021,29,5,0,20,1,,
,4022,4022,29,5,0,20,1,,
,4024,4024,29,5,,20,1,,
,4025,4025,29,5,,20,1,,
,4026,4026,29,5,,20,1,,
,4027,4027,29,5,,20,1,,
,4028,4028,29,5,,20,1,,
,4029,4029,29,5,,20,1,,
,4030,4030,29,5,,20,1,,
,4031,4031,29,5,,20,1,,
,4032,4032,29,5,,20,1,,
,4033,4033,29,5,,20,1,,
,4034,4034,29,5,,20,1,,
,4035,4035,29,5,,20,1,,
,4036,4036,29,5,,20,1,,
,4037,4037,29,5,,20,1,,
,4038,4038,29,5,,20,1,,
,4039,4039,29,5,,20,1,,
,4040,4040,29,5,,20,1,,
,4041,4041,29,5,,20,1,,
,4042,4042,29,5,,20,1,,
,4043,4043,29,5,,20,1,,
,4044,4044,29,5,,20,1,,
,4045,4045,29,5,,20,1,,
,4046,4046,29,5,,20,1,,
,4047,4047,29,5,,20,1,,
,4048,4048,29,5,,20,1,,
,4049,4049,29,5,,20,1,,
,4050,4050,29,5,,20,1,,
,4051,4051,29,5,,20,1,,
,4052,4052,29,5,,20,1,,
,4053,4053,29,5,,20,1,,
,4054,4054,29,5,,20,1,,
,4055,4055,29,5,,20,1,,
,4056,4056,29,5,,20,1,,
,4057,4057,29,5,,20,1,,
,4058,4058,29,5,,20,1,,
,4059,4059,29,5,,20,1,,
,4060,4060,29,5,,20,1,,
,4061,4061,29,5,,20,1,,
,4062,4062,29,5,,20,1,,
,4063,4063,29,5,,20,1,,
,4064,4064,29,5,,20,1,,
,4065,4065,29,5,,20,1,,
,4066,4066,29,5,,20,1,,
,4067,4067,29,5,,20,1,,
,4068,4068,29,5,,20,1,,
,4069,4069,29,5,,20,1,,
,4070,4070,29,5,,20,1,,
,4071,4071,29,5,,20,1,,
,4072,4072,29,5,,20,1,,
,4073,4073,29,5,,20,1,,
,4074,4074,29,5,,20,1,,
,4075,4075,29,5,,20,1,,
,4076,4076,29,5,,20,1,,
,4077,4077,29,5,,20,1,,
,4078,4078,29,5,,20,1,,
,4079,4079,29,5,,20,1,,
,4080,4080,29,5,,20,1,,
,4081,4081,29,5,,20,1,,
,4082,4082,29,5,,20,1,,
,4083,4083,29,5,,20,1,,
,4084,4084,29,5,,20,1,,
,4085,4085,29,5,,20,1,,
,4086,4086,29,5,,20,1,,
,4087,4087,29,5,,20,1,,
,4088,4088,29,5,,20,1,,
,4089,4089,29,5,,20,1,,
,4090,4090,29,5,,20,1,,
,4091,4091,29,5,,20,1,,
,4092,4092,29,5,,20,1,,
,4093,4093,29,5,,20,1,,
,4094,4094,29,5,,20,1,,
,4095,4095,29,5,,20,1,,
,4096,4096,29,5,,20,1,,
,4097,4097,29,5,,20,1,,
,4098,4098,29,5,,20,1,,
,4099,4099,29,5,,20,1,,
,4100,4100,29,5,,20,1,,
,4101,4101,29,5,,20,1,,
,4102,4102,29,5,,20,1,,
,4103,4103,29,5,,20,1,,
,4104,4104,29,5,,20,1,,
,4105,4105,29,5,,20,1,,
,4106,4106,29,5,,20,1,,
,4107,4107,29,5,,20,1,,
,4108,4108,29,5,,20,1,,
,4109,4109,29,5,,20,1,,
,4110,4110,29,5,,20,1,,
,4111,4111,29,5,,20,1,,
,4112,4112,29,5,,20,1,,
,4113,4113,29,5,,20,1,,
,4114,4114,29,5,,20,1,,
,4115,4115,29,5,,20,1,,
,4116,4116,29,5,,20,1,,
,4117,4117,29,5,,20,1,,
,4118,4118,29,5,,20,1,,
,4119,4119,29,5,,20,1,,
,4120,4120,29,5,,20,1,,
,4121,4121,29,5,,20,1,,
,4122,4122,29,5,,20,1,,
,4123,4123,29,5,,20,1,,
,4124,4124,29,5,,20,1,,
,4125,4125,29,5,,20,1,,
,4126,4126,29,5,,20,1,,
,4127,4127,29,5,,20,1,,
,4128,4128,29,5,,20,1,,
,9608,4128,40,5,,1,1,,
,4129,4129,29,5,,20,1,,
,4130,4130,29,5,,20,1,,
,4131,4131,31,5,,20,1,,
,4132,4132,31,5,,20,1,,
,4133,4133,31,5,,20,1,,
,4134,4134,31,5,,20,1,,
,4135,4135,31,5,,20,1,,
,4136,4136,31,5,,20,1,,
,4137,4137,31,5,,20,1,,
,4138,4138,31,5,,20,1,,
